filename,path,size_bytes,sha256,role,status
next_source_delta_inquiry_planner_v0_1_0.csv,/data/data/com.termux/files/home/storage/downloads/chatrmd/CHATRMD_PYTHON_SOURCE_BANK_PACK_v0_1_0/03_FULL_SET_PYTHON_PRACTICE_LAB_v0_1_0/next_source_delta_inquiry_planner_v0_1_0.csv,1691,94d60899fa9070ad250a115cacb6e1d91668f3391a98f48895551f877640f4f2,uploaded_archive_or_governance_source,found_for_execution_register
ocr_table_figure_risk_flags_v0_1_0.csv,/data/data/com.termux/files/home/storage/downloads/chatrmd/CHATRMD_PYTHON_SOURCE_BANK_PACK_v0_1_0/03_FULL_SET_PYTHON_PRACTICE_LAB_v0_1_0/ocr_table_figure_risk_flags_v0_1_0.csv,29069,df815f5d921044dbb6c3442af36b89a5e2a907b57dfbeac41f1e3bc4c2aad9d4,uploaded_archive_or_governance_source,found_for_execution_register
outline_concept_registry_v0_1_0.csv,/data/data/com.termux/files/home/storage/downloads/chatrmd/CHATRMD_PYTHON_SOURCE_BANK_PACK_v0_1_0/03_FULL_SET_PYTHON_PRACTICE_LAB_v0_1_0/outline_concept_registry_v0_1_0.csv,18195,8eaa89aefdafd0e7f3d938add8894b284e36b25486a6755ce4f3af9f0eaba337,uploaded_archive_or_governance_source,found_for_execution_register
page_manifest_v0_1_0.csv,/data/data/com.termux/files/home/storage/downloads/chatrmd/CHATRMD_PYTHON_SOURCE_BANK_PACK_v0_1_0/03_FULL_SET_PYTHON_PRACTICE_LAB_v0_1_0/page_manifest_v0_1_0.csv,25131,762058a574445a8f53c67f006bac2d29d3ffb07d98f0c5b6d8f51816ff99127e,uploaded_archive_or_governance_source,found_for_execution_register
per_page_text_extraction_manifest_v0_1_0.csv,/data/data/com.termux/files/home/storage/downloads/chatrmd/CHATRMD_PYTHON_SOURCE_BANK_PACK_v0_1_0/03_FULL_SET_PYTHON_PRACTICE_LAB_v0_1_0/per_page_text_extraction_manifest_v0_1_0.csv,20734,4963555040a6cf8e5a8d9cda275b4c20e65413d8bf38ac4e58fa419ab11d7f6d,uploaded_archive_or_governance_source,found_for_execution_register
python_practice_lab_records_v0_1_0.jsonl,/data/data/com.termux/files/home/storage/downloads/chatrmd/CHATRMD_PYTHON_SOURCE_BANK_PACK_v0_1_0/03_FULL_SET_PYTHON_PRACTICE_LAB_v0_1_0/python_practice_lab_records_v0_1_0.jsonl,197714,07326d979ba8066de91c70ffec42022873b3d43234df2b6596079b9ca62412be,uploaded_archive_or_governance_source,found_for_execution_register
render_verification_manifest_v0_1_0.csv,/data/data/com.termux/files/home/storage/downloads/chatrmd/CHATRMD_PYTHON_SOURCE_BANK_PACK_v0_1_0/03_FULL_SET_PYTHON_PRACTICE_LAB_v0_1_0/render_verification_manifest_v0_1_0.csv,47344,64a8cbc66bbdba046910281ccab69d804e48f254d92367140ddcbb6baed0c680,uploaded_archive_or_governance_source,found_for_execution_register
seen_unseen_classification_v0_1_0.csv,/data/data/com.termux/files/home/storage/downloads/chatrmd/CHATRMD_PYTHON_SOURCE_BANK_PACK_v0_1_0/03_FULL_SET_PYTHON_PRACTICE_LAB_v0_1_0/seen_unseen_classification_v0_1_0.csv,1884,c66f171943cbf500f4ded960f35be0bdfc44a5909446a818d595e64cfad07b0a,uploaded_archive_or_governance_source,found_for_execution_register
silence_register_updates_v0_1_0.csv,/data/data/com.termux/files/home/storage/downloads/chatrmd/CHATRMD_PYTHON_SOURCE_BANK_PACK_v0_1_0/03_FULL_SET_PYTHON_PRACTICE_LAB_v0_1_0/silence_register_updates_v0_1_0.csv,2551,2ca9422142e7eea85a4a772b17385f92fb0343466aaf886f87080d3169831f42,uploaded_archive_or_governance_source,found_for_execution_register
source_bank_master_registry_v0_2_0.csv,/data/data/com.termux/files/home/storage/downloads/chatrmd/CHATRMD_PYTHON_SOURCE_BANK_PACK_v0_1_0/03_FULL_SET_PYTHON_PRACTICE_LAB_v0_1_0/source_bank_master_registry_v0_2_0.csv,823,c7c8dbf5ffe37dbd73b55c17079ba87fa74adac44343f739232824f36d12700c,uploaded_archive_or_governance_source,found_for_execution_register
source_execution_order_v0_1_0.csv,/data/data/com.termux/files/home/storage/downloads/chatrmd/CHATRMD_PYTHON_SOURCE_BANK_PACK_v0_1_0/03_FULL_SET_PYTHON_PRACTICE_LAB_v0_1_0/source_execution_order_v0_1_0.csv,966,32f44efc831dbb9c154926fe95b78a2e1956686dedf0202a872c03f34d626581,uploaded_archive_or_governance_source,found_for_execution_register
source_registry_v0_1_0.csv,/data/data/com.termux/files/home/storage/downloads/chatrmd/CHATRMD_PYTHON_SOURCE_BANK_PACK_v0_1_0/03_FULL_SET_PYTHON_PRACTICE_LAB_v0_1_0/source_registry_v0_1_0.csv,1396,d886434df0d31c45d3068678298a20678c7014ee71ecc4e03f003f052dd15333,uploaded_archive_or_governance_source,found_for_execution_register
source_status_split_v0_1_0.csv,/data/data/com.termux/files/home/storage/downloads/chatrmd/CHATRMD_PYTHON_SOURCE_BANK_PACK_v0_1_0/03_FULL_SET_PYTHON_PRACTICE_LAB_v0_1_0/source_status_split_v0_1_0.csv,2426,871c4745f90a02b946163b0fe54c78cdea8080905fda7a76d9966bd69f4184dc,uploaded_archive_or_governance_source,found_for_execution_register
universal_principle_crosswalk_v0_1_0.csv,/data/data/com.termux/files/home/storage/downloads/chatrmd/CHATRMD_PYTHON_SOURCE_BANK_PACK_v0_1_0/03_FULL_SET_PYTHON_PRACTICE_LAB_v0_1_0/universal_principle_crosswalk_v0_1_0.csv,13499,774571a775508d66e275ec12080ba1249db3771c999461375e4ed2b879112d3f,uploaded_archive_or_governance_source,found_for_execution_register
PACK_RECEIPT.md,/data/data/com.termux/files/home/storage/downloads/chatrmd/CHATRMD_PYTHON_SOURCE_BANK_PACK_v0_1_0/04_AUDIT_AND_RECEIPTS_INDEX/PACK_RECEIPT.md,562,d227f96b303b83ffd955689d6393196b790c80d7f8696b4f8263991354ccde8c,uploaded_archive_or_governance_source,found_for_execution_register
archive_file_manifest.csv,/data/data/com.termux/files/home/storage/downloads/chatrmd/CHATRMD_PYTHON_SOURCE_BANK_PACK_v0_1_0/04_AUDIT_AND_RECEIPTS_INDEX/archive_file_manifest.csv,7908,6fb0a435099a68ed7d87ef33e7392c02b2ae15df5068bbdb205fde21f3de3862,uploaded_archive_or_governance_source,found_for_execution_register
CSM144G_GPT55_EXECUTION_KERNEL_v2_1_0_FULL_ARCHIVAL_LINE_NUMBERED.md,/data/data/com.termux/files/home/storage/downloads/chatrmd/CHATRMD_PYTHON_SOURCE_BANK_PACK_v0_1_0/05_OPTIONAL_RUNTIME_REFERENCES/CSM144G_GPT55_EXECUTION_KERNEL_v2_1_0_FULL_ARCHIVAL_LINE_NUMBERED.md,157867,e21dd93705267621b926c7f260c7918c29edb868706c657d123a79a39255c851,uploaded_archive_or_governance_source,found_for_execution_register
GL__CSM144G_GPT55_EXECUTION_KERNEL_v2_1_0_FULL_ARCHIVAL_LINE_NUMBERED.md,/data/data/com.termux/files/home/storage/downloads/chatrmd/CHATRMD_PYTHON_SOURCE_BANK_PACK_v0_1_0/05_OPTIONAL_RUNTIME_REFERENCES/GL__CSM144G_GPT55_EXECUTION_KERNEL_v2_1_0_FULL_ARCHIVAL_LINE_NUMBERED.md,157867,e21dd93705267621b926c7f260c7918c29edb868706c657d123a79a39255c851,uploaded_archive_or_governance_source,found_for_execution_register
GOLDLEVEL_Master_Execution_Dossier_Generation_Prompt_SMODE.md,/data/data/com.termux/files/home/storage/downloads/chatrmd/CHATRMD_PYTHON_SOURCE_BANK_PACK_v0_1_0/05_OPTIONAL_RUNTIME_REFERENCES/GOLDLEVEL_Master_Execution_Dossier_Generation_Prompt_SMODE.md,40102,0433452e51493bfea2be8b1dae6d8e5047f75f6e882591feeb9baee1a59d314a,uploaded_archive_or_governance_source,found_for_execution_register
UNIVERSAL_DATASET_ACQUISITION_KERNEL_GENERATION_PROMPT_v1_3_0.md,/data/data/com.termux/files/home/storage/downloads/chatrmd/CHATRMD_PYTHON_SOURCE_BANK_PACK_v0_1_0/05_OPTIONAL_RUNTIME_REFERENCES/UNIVERSAL_DATASET_ACQUISITION_KERNEL_GENERATION_PROMPT_v1_3_0.md,79259,16e13cb0ffc55ee984f4ab68d7eeec6a367bf5b61cef0fcd7d3d7966260d0e0d,uploaded_archive_or_governance_source,found_for_execution_register
README.md,/data/data/com.termux/files/home/storage/downloads/glextr/goldlevel-wired/goldlevel/README.md,9473,d08c2b89e52fddbae36c9606473f1c09c5872ad8d2116a30dee6e47ca7a4ea89,uploaded_archive_or_governance_source,found_for_execution_register
SHA256.txt,/data/data/com.termux/files/home/storage/downloads/glextr/goldlevel-wired/goldlevel/SHA256.txt,2983,b4e799e0a9ea856eb14c19db40bd6a45772110bde27354e96fd27c868aeb81f5,uploaded_archive_or_governance_source,found_for_execution_register
SITE_ANALYSIS_AND_CHANGELOG.md,/data/data/com.termux/files/home/storage/downloads/glextr/goldlevel-wired/goldlevel/SITE_ANALYSIS_AND_CHANGELOG.md,1692,81f30e9e410cd16828b7895b1ee4dbc4437cef70bbed89ccd0b7fe11deb9b4ab,uploaded_archive_or_governance_source,found_for_execution_register
release-manifest.json,/data/data/com.termux/files/home/storage/downloads/glextr/goldlevel-wired/goldlevel/release-manifest.json,1120,61934a9e6073d6d7d465b040e1cd6b5aae4489467613bba6043f787a2dce6344,uploaded_archive_or_governance_source,found_for_execution_register
robots.txt,/data/data/com.termux/files/home/storage/downloads/glextr/goldlevel-wired/goldlevel/robots.txt,68,242994c7a37796763730edd1681605712a14974da953fdc5c07fb30b2075a0ed,uploaded_archive_or_governance_source,found_for_execution_register
security.txt,/data/data/com.termux/files/home/storage/downloads/glextr/goldlevel-wired/goldlevel/security.txt,195,8ef163d662dffda25de56add99ef1065df3b044d663e4ba66f72a6a6be22a9b2,uploaded_archive_or_governance_source,found_for_execution_register
goldlevel_index_script_only_v0_1_6.zip,/data/data/com.termux/files/home/storage/downloads/goldlevel_index_script_only_v0_1_6.zip,8126,4cb4cffdc9d63dcacac17f1feaafa83562cdcd6898528da0375b5b8a49c50a7b,uploaded_archive_or_governance_source,found_for_execution_register
goldlevel_landing_page_email_clients_v0_1_5.zip,/data/data/com.termux/files/home/storage/downloads/goldlevel_landing_page_email_clients_v0_1_5.zip,8043,ec9274761f59e823608c5b51be329f9169f8bb82714cd30a39422cde487adf77,uploaded_archive_or_governance_source,found_for_execution_register
goldlevel_landing_termux_pack_v0_1_0.tar.gz,/data/data/com.termux/files/home/storage/downloads/goldlevel_landing_termux_pack_v0_1_0.tar.gz,9046,137bb4d22b3e6f02693ea5d9d42b8d9b32524322e324c0edfba50b78635b6cd8,uploaded_archive_or_governance_source,found_for_execution_register
GOLDLEVELTOMSHOP.txt,/data/data/com.termux/files/home/storage/downloads/prompts_datasets/GOLDLEVELTOMSHOP.txt,7746,8e1bb8a9cfdc6ea04734fb2b5fbd9fea2945132416d20dd6cef5c71d288e7e53,uploaded_archive_or_governance_source,found_for_execution_register
GOLDLEVEL_GOVERNANCE_AXIS_CAPSULE.txt,/data/data/com.termux/files/home/storage/downloads/prompts_datasets/GOLDLEVEL_GOVERNANCE_AXIS_CAPSULE.txt,54992,73293cc1265f179d4c99df1bcdb3523a0ec5306b51a0615952002536573b97a0,uploaded_archive_or_governance_source,found_for_execution_register
GOLDLEVEL_PROJECT_INPUT v1.0.2.txt,/data/data/com.termux/files/home/storage/downloads/prompts_datasets/GOLDLEVEL_PROJECT_INPUT v1.0.2.txt,10875,a7a9698e6289331a7bd8383cffcd4a72064b380c89df86fbde9867db5ca04f34,uploaded_archive_or_governance_source,found_for_execution_register
GOLDLEVELbaseprompt.txt,/data/data/com.termux/files/home/storage/downloads/prompts_datasets/GOLDLEVELbaseprompt.txt,8965,fbd73a77e93e49d7e0e9652b839eaef6b17e8898b27227810f07b3b45878716a,uploaded_archive_or_governance_source,found_for_execution_register
security.txt,/data/data/com.termux/files/home/storage/downloads/v4/goldlevel_site_cmode_release_v3/.well-known/security.txt,195,8ef163d662dffda25de56add99ef1065df3b044d663e4ba66f72a6a6be22a9b2,uploaded_archive_or_governance_source,found_for_execution_register
README.md,/data/data/com.termux/files/home/storage/downloads/v4/goldlevel_site_cmode_release_v3/README.md,9473,d08c2b89e52fddbae36c9606473f1c09c5872ad8d2116a30dee6e47ca7a4ea89,uploaded_archive_or_governance_source,found_for_execution_register
SHA256.txt,/data/data/com.termux/files/home/storage/downloads/v4/goldlevel_site_cmode_release_v3/SHA256.txt,2983,b4e799e0a9ea856eb14c19db40bd6a45772110bde27354e96fd27c868aeb81f5,uploaded_archive_or_governance_source,found_for_execution_register
SITE_ANALYSIS_AND_CHANGELOG.md,/data/data/com.termux/files/home/storage/downloads/v4/goldlevel_site_cmode_release_v3/SITE_ANALYSIS_AND_CHANGELOG.md,1692,81f30e9e410cd16828b7895b1ee4dbc4437cef70bbed89ccd0b7fe11deb9b4ab,uploaded_archive_or_governance_source,found_for_execution_register
release-manifest.json,/data/data/com.termux/files/home/storage/downloads/v4/goldlevel_site_cmode_release_v3/release-manifest.json,1120,61934a9e6073d6d7d465b040e1cd6b5aae4489467613bba6043f787a2dce6344,uploaded_archive_or_governance_source,found_for_execution_register
robots.txt,/data/data/com.termux/files/home/storage/downloads/v4/goldlevel_site_cmode_release_v3/robots.txt,68,242994c7a37796763730edd1681605712a14974da953fdc5c07fb30b2075a0ed,uploaded_archive_or_governance_source,found_for_execution_register
security.txt,/data/data/com.termux/files/home/storage/downloads/v4/goldlevel_site_cmode_release_v3/security.txt,195,8ef163d662dffda25de56add99ef1065df3b044d663e4ba66f72a6a6be22a9b2,uploaded_archive_or_governance_source,found_for_execution_register
GL__CSM144G_GPT55_EXECUTION_KERNEL_v2_1_0_FULL_ARCHIVAL.md,/data/data/com.termux/files/home/storage/shared/Download/00_FAST_ACCESS/06_CURRENT_CANONICAL/GL__CSM144G_GPT55_EXECUTION_KERNEL_v2_1_0_FULL_ARCHIVAL.md,132002,cccd64b0efe6053c6504cc80234e38034e87c3aea19ab9bf0bef69340a4960c3,uploaded_archive_or_governance_source,found_for_execution_register
GL__CSM144G_GPT55_EXECUTION_KERNEL_v2_1_0_FULL_ARCHIVAL_LINE_NUMBERED-1.md,/data/data/com.termux/files/home/storage/shared/Download/00_FAST_ACCESS/06_CURRENT_CANONICAL/GL__CSM144G_GPT55_EXECUTION_KERNEL_v2_1_0_FULL_ARCHIVAL_LINE_NUMBERED-1.md,157867,e21dd93705267621b926c7f260c7918c29edb868706c657d123a79a39255c851,uploaded_archive_or_governance_source,found_for_execution_register
GL__CSM144G_GPT55_EXECUTION_KERNEL_v2_1_0_FULL_ARCHIVAL_LINE_NUMBERED.md,/data/data/com.termux/files/home/storage/shared/Download/00_FAST_ACCESS/06_CURRENT_CANONICAL/GL__CSM144G_GPT55_EXECUTION_KERNEL_v2_1_0_FULL_ARCHIVAL_LINE_NUMBERED.md,157867,e21dd93705267621b926c7f260c7918c29edb868706c657d123a79a39255c851,uploaded_archive_or_governance_source,found_for_execution_register
GL__GOLDLEVEL_Business_Lane_Execution_Oversight_Packet_SMODE.md,/data/data/com.termux/files/home/storage/shared/Download/00_FAST_ACCESS/06_CURRENT_CANONICAL/GL__GOLDLEVEL_Business_Lane_Execution_Oversight_Packet_SMODE.md,28176,f7e0dcdfe7bfa9edad85e05ce000dfc3579e8e4137e5d9e2f161091d374a60d1,uploaded_archive_or_governance_source,found_for_execution_register
GL__GOLDLEVEL_Business_Lane_Execution_Oversight_Packet_v0_3_0_PDF_2026-04-24.source.md,/data/data/com.termux/files/home/storage/shared/Download/00_FAST_ACCESS/06_CURRENT_CANONICAL/GL__GOLDLEVEL_Business_Lane_Execution_Oversight_Packet_v0_3_0_PDF_2026-04-24.source.md,118461,22a1fa37bec04ec3057f00cee154f02f4aa127a8596c311e03d205d8b077cc62,uploaded_archive_or_governance_source,found_for_execution_register
GL__GOLDLEVEL_Master_Execution_Dossier_Generation_Prompt_SMODE-1.md,/data/data/com.termux/files/home/storage/shared/Download/00_FAST_ACCESS/06_CURRENT_CANONICAL/GL__GOLDLEVEL_Master_Execution_Dossier_Generation_Prompt_SMODE-1.md,40102,0433452e51493bfea2be8b1dae6d8e5047f75f6e882591feeb9baee1a59d314a,uploaded_archive_or_governance_source,found_for_execution_register
GL__GOLDLEVEL_Master_Execution_Dossier_Generation_Prompt_SMODE.md,/data/data/com.termux/files/home/storage/shared/Download/00_FAST_ACCESS/06_CURRENT_CANONICAL/GL__GOLDLEVEL_Master_Execution_Dossier_Generation_Prompt_SMODE.md,40102,0433452e51493bfea2be8b1dae6d8e5047f75f6e882591feeb9baee1a59d314a,uploaded_archive_or_governance_source,found_for_execution_register
GL__CSM144G_GPT55_EXECUTION_KERNEL_v2_0_0.md,/data/data/com.termux/files/home/storage/shared/Download/03_GOLDLEVEL_SYSTEM/00_CURRENT_KERNEL/GL__CSM144G_GPT55_EXECUTION_KERNEL_v2_0_0.md,41865,c97b0f96144923839060c97d03479ef0af17aa939cb8949f3d53267ee144e768,uploaded_archive_or_governance_source,found_for_execution_register
GL__CSM144G_GPT55_EXECUTION_KERNEL_v2_1_0_FULL_ARCHIVAL.md,/data/data/com.termux/files/home/storage/shared/Download/03_GOLDLEVEL_SYSTEM/00_CURRENT_KERNEL/GL__CSM144G_GPT55_EXECUTION_KERNEL_v2_1_0_FULL_ARCHIVAL.md,132002,cccd64b0efe6053c6504cc80234e38034e87c3aea19ab9bf0bef69340a4960c3,uploaded_archive_or_governance_source,found_for_execution_register
GL__CSM144G_GPT55_EXECUTION_KERNEL_v2_1_0_FULL_ARCHIVAL_LINE_NUMBERED-1.md,/data/data/com.termux/files/home/storage/shared/Download/03_GOLDLEVEL_SYSTEM/00_CURRENT_KERNEL/GL__CSM144G_GPT55_EXECUTION_KERNEL_v2_1_0_FULL_ARCHIVAL_LINE_NUMBERED-1.md,157867,e21dd93705267621b926c7f260c7918c29edb868706c657d123a79a39255c851,uploaded_archive_or_governance_source,found_for_execution_register
GL__GOLDLEVEL_Business_Lane_Execution_Oversight_Packet_SMODE.md,/data/data/com.termux/files/home/storage/shared/Download/03_GOLDLEVEL_SYSTEM/00_CURRENT_KERNEL/GL__GOLDLEVEL_Business_Lane_Execution_Oversight_Packet_SMODE.md,28176,f7e0dcdfe7bfa9edad85e05ce000dfc3579e8e4137e5d9e2f161091d374a60d1,uploaded_archive_or_governance_source,found_for_execution_register
GL__GOLDLEVEL_Business_Lane_Execution_Oversight_Packet_v0_3_0_PDF_2026-04-24.source.md,/data/data/com.termux/files/home/storage/shared/Download/03_GOLDLEVEL_SYSTEM/00_CURRENT_KERNEL/GL__GOLDLEVEL_Business_Lane_Execution_Oversight_Packet_v0_3_0_PDF_2026-04-24.source.md,118461,22a1fa37bec04ec3057f00cee154f02f4aa127a8596c311e03d205d8b077cc62,uploaded_archive_or_governance_source,found_for_execution_register
GL__GOLDLEVEL_Master_Execution_Dossier_Generation_Prompt_SMODE-1.md,/data/data/com.termux/files/home/storage/shared/Download/03_GOLDLEVEL_SYSTEM/00_CURRENT_KERNEL/GL__GOLDLEVEL_Master_Execution_Dossier_Generation_Prompt_SMODE-1.md,40102,0433452e51493bfea2be8b1dae6d8e5047f75f6e882591feeb9baee1a59d314a,uploaded_archive_or_governance_source,found_for_execution_register
GL__CSM144G_GPT55_EXECUTION_KERNEL_v2_1_0_FULL_ARCHIVAL_LINE_NUMBERED.md,/data/data/com.termux/files/home/storage/shared/Download/03_GOLDLEVEL_SYSTEM/00_CURRENT_KERNEL/archived/duplicates_exact/GL__CSM144G_GPT55_EXECUTION_KERNEL_v2_1_0_FULL_ARCHIVAL_LINE_NUMBERED.md,157867,e21dd93705267621b926c7f260c7918c29edb868706c657d123a79a39255c851,uploaded_archive_or_governance_source,found_for_execution_register
GL__GOLDLEVEL_Master_Execution_Dossier_Generation_Prompt_SMODE.md,/data/data/com.termux/files/home/storage/shared/Download/03_GOLDLEVEL_SYSTEM/00_CURRENT_KERNEL/archived/duplicates_exact/GL__GOLDLEVEL_Master_Execution_Dossier_Generation_Prompt_SMODE.md,40102,0433452e51493bfea2be8b1dae6d8e5047f75f6e882591feeb9baee1a59d314a,uploaded_archive_or_governance_source,found_for_execution_register
GL__REFLECTION_TREE_DELTA_20260412_THREAD_UPDATE.txt,/data/data/com.termux/files/home/storage/shared/Download/03_GOLDLEVEL_SYSTEM/01_STATUS_REFLECTION/GL__REFLECTION_TREE_DELTA_20260412_THREAD_UPDATE.txt,12565,0d247b6a5d6ce398d70d6e0ab13292f170d32912045d519243477d87453a8406,uploaded_archive_or_governance_source,found_for_execution_register
GL__REFLECTION_TREE_PLAIN_CURRENT.txt,/data/data/com.termux/files/home/storage/shared/Download/03_GOLDLEVEL_SYSTEM/01_STATUS_REFLECTION/GL__REFLECTION_TREE_PLAIN_CURRENT.txt,2108,ac7b896ea4ef2e2541ed8b1b59f8f403bc6533172ae34bb619706d7849e6cecd,uploaded_archive_or_governance_source,found_for_execution_register
GL__REFLECTION_TREE_PLAIN_CURRENT_snapshot_20260201T192208Z.txt,/data/data/com.termux/files/home/storage/shared/Download/03_GOLDLEVEL_SYSTEM/01_STATUS_REFLECTION/GL__REFLECTION_TREE_PLAIN_CURRENT_snapshot_20260201T192208Z.txt,58937,fd5ce8f08024a66ca10f4028f1e196ee40d4888a82a6787ac5a97abbbe3852bb,uploaded_archive_or_governance_source,found_for_execution_register
GL__REFLECTION_TREE_PLAIN_CURRENT_snapshot_20260204T021133Z.txt,/data/data/com.termux/files/home/storage/shared/Download/03_GOLDLEVEL_SYSTEM/01_STATUS_REFLECTION/GL__REFLECTION_TREE_PLAIN_CURRENT_snapshot_20260204T021133Z.txt,64077,733e121253ec7b0a7ec6dc2d3b0f08debf7f1f984d769136d94aa0aefa50e97f,uploaded_archive_or_governance_source,found_for_execution_register
GL__REFLECTION_TREE_PLAIN_SOURCE_v0.3.txt,/data/data/com.termux/files/home/storage/shared/Download/03_GOLDLEVEL_SYSTEM/01_STATUS_REFLECTION/GL__REFLECTION_TREE_PLAIN_SOURCE_v0.3.txt,15147,0e4ab653a96ced44bacb2410ce27bab4bac1ab6133887951abd1ad2adc47daa0,uploaded_archive_or_governance_source,found_for_execution_register
GL__REFLECTION_TREE_PLAIN_latest_20260201_101112.txt,/data/data/com.termux/files/home/storage/shared/Download/03_GOLDLEVEL_SYSTEM/01_STATUS_REFLECTION/GL__REFLECTION_TREE_PLAIN_latest_20260201_101112.txt,46818,bbacce54f3838419079bc12a5b24e7c79bb28b194eacb2d566545b64ec8e1c6a,uploaded_archive_or_governance_source,found_for_execution_register
GL__REFLECTION_TREE_PLAIN_v0.3.1_20260131_074037.txt,/data/data/com.termux/files/home/storage/shared/Download/03_GOLDLEVEL_SYSTEM/01_STATUS_REFLECTION/GL__REFLECTION_TREE_PLAIN_v0.3.1_20260131_074037.txt,35981,b8324d31a4e3017dd155d61d2a1bc82ff96721c41b3cfd0a80dbdcc8ca12edce,uploaded_archive_or_governance_source,found_for_execution_register
GL__REFLECTION_TREE_PLAIN_v0.3_20260129_164805.txt,/data/data/com.termux/files/home/storage/shared/Download/03_GOLDLEVEL_SYSTEM/01_STATUS_REFLECTION/GL__REFLECTION_TREE_PLAIN_v0.3_20260129_164805.txt,20923,9723dcc811a74c875e87c161900dc140a2ce4a1c4e94db6f885c46b543bea3f8,uploaded_archive_or_governance_source,found_for_execution_register
GL__REFLECTION_TREE_PLAIN_v0.3_20260131_081736.txt,/data/data/com.termux/files/home/storage/shared/Download/03_GOLDLEVEL_SYSTEM/01_STATUS_REFLECTION/GL__REFLECTION_TREE_PLAIN_v0.3_20260131_081736.txt,40807,b079321676875dc585a36c8a9d8d9301b300d17a2b669ecfb3129d8fd4f3ad85,uploaded_archive_or_governance_source,found_for_execution_register
GL__STATUS_TREE_EXECUTION_20260114_192546.md,/data/data/com.termux/files/home/storage/shared/Download/03_GOLDLEVEL_SYSTEM/01_STATUS_REFLECTION/GL__STATUS_TREE_EXECUTION_20260114_192546.md,38170,f2514eeb71c83c0a9f20837662e501c4bc3b1231830f22460e58a3dcc5246d7e,uploaded_archive_or_governance_source,found_for_execution_register
GL__STATUS_TREE_PLAIN v0.4.txt,/data/data/com.termux/files/home/storage/shared/Download/03_GOLDLEVEL_SYSTEM/01_STATUS_REFLECTION/GL__STATUS_TREE_PLAIN v0.4.txt,48554,e8ca0aa01541b92b879de22aa0a7db51496542419f3baab364df702871babb8f,uploaded_archive_or_governance_source,found_for_execution_register
GL__STATUS_TREE_PLAIN_CURRENT.txt,/data/data/com.termux/files/home/storage/shared/Download/03_GOLDLEVEL_SYSTEM/01_STATUS_REFLECTION/GL__STATUS_TREE_PLAIN_CURRENT.txt,51463,58cae5d4dd6dc62eb1befbb3cc88b0335453275751096dfc6eabb44df513f990,uploaded_archive_or_governance_source,found_for_execution_register
GL__STATUS_TREE_PLAIN_CURRENT__OVERWRITTEN_BACKUP__20260216T124412Z.txt,/data/data/com.termux/files/home/storage/shared/Download/03_GOLDLEVEL_SYSTEM/01_STATUS_REFLECTION/GL__STATUS_TREE_PLAIN_CURRENT__OVERWRITTEN_BACKUP__20260216T124412Z.txt,10222,047f14468746f0ae5f0339934b13979c1237b9e4f079b5bca371c21ff8cc45d6,uploaded_archive_or_governance_source,found_for_execution_register
GL__STATUS_TREE_PLAIN_CURRENT_snapshot_20260204T161400Z.txt,/data/data/com.termux/files/home/storage/shared/Download/03_GOLDLEVEL_SYSTEM/01_STATUS_REFLECTION/GL__STATUS_TREE_PLAIN_CURRENT_snapshot_20260204T161400Z.txt,225192,96ecc0d36fb16b154ad8b843f7675383442a8ce1eb5b28877aa69f9e81cb0572,uploaded_archive_or_governance_source,found_for_execution_register
GL__STATUS_TREE_PLAIN_CURRENT_snapshot_20260204T161400Z__MERGED_WITH_DELTAS__20260205T084517Z_21382_5548.txt,/data/data/com.termux/files/home/storage/shared/Download/03_GOLDLEVEL_SYSTEM/01_STATUS_REFLECTION/GL__STATUS_TREE_PLAIN_CURRENT_snapshot_20260204T161400Z__MERGED_WITH_DELTAS__20260205T084517Z_21382_5548.txt,242856,998e711db578c3b710da0055d4349db8eb1230508fb81b3a9f683565bada6a49,uploaded_archive_or_governance_source,found_for_execution_register
GL__STATUS_TREE_PLAIN_latest_20260201_101112.txt,/data/data/com.termux/files/home/storage/shared/Download/03_GOLDLEVEL_SYSTEM/01_STATUS_REFLECTION/GL__STATUS_TREE_PLAIN_latest_20260201_101112.txt,219747,06740170c41180eec84f0f75fc1266c3f9a486c999ac0bcde0f64f80e0465ab8,uploaded_archive_or_governance_source,found_for_execution_register
GL__STATUS_TREE_PLAIN_v0.5.txt,/data/data/com.termux/files/home/storage/shared/Download/03_GOLDLEVEL_SYSTEM/01_STATUS_REFLECTION/GL__STATUS_TREE_PLAIN_v0.5.txt,21691,a19e8809c724a4b651a0b184e9121e31493ab81dc989050e77960d2bfb6f078e,uploaded_archive_or_governance_source,found_for_execution_register
GL__STATUS_TREE_PLAIN_v0.6.txt,/data/data/com.termux/files/home/storage/shared/Download/03_GOLDLEVEL_SYSTEM/01_STATUS_REFLECTION/GL__STATUS_TREE_PLAIN_v0.6.txt,27763,11a0f55081725c94c67091bd08cb8d8958315e89a9081efb3de71a40c2abde5d,uploaded_archive_or_governance_source,found_for_execution_register
GL__STATUS_TREE_PLAIN_v0.7.1.1_20260114_125836.txt,/data/data/com.termux/files/home/storage/shared/Download/03_GOLDLEVEL_SYSTEM/01_STATUS_REFLECTION/GL__STATUS_TREE_PLAIN_v0.7.1.1_20260114_125836.txt,29658,67e430b031c6e42950b57bf4c9b054d7912e884b0030d44fc7b501fd8dd530b4,uploaded_archive_or_governance_source,found_for_execution_register
